time,V_D2,VS1,VS2,Vp,Vo,Io,VC1,I_D2,ILr,I_D1,V_D1
0.0012864364992745318,0.04874189545548228,-14.306768307990863,14.057060184811043,250.07171667062224,14.008318289355561,48.74189545548228,6.011319593568728,48.74189545548228,2.3845409244306763,0.0,-28.315086597346422
0.0012868584475782352,0.05697815754590785,-14.200507445857658,14.075382952989735,246.11022855985848,14.018404795443827,56.97815754590785,55.68465143481031,56.97815754590785,3.2378889802101174,0.0,-28.218912241301485
0.0012872803958819386,0.05911658899881468,-14.061130122458401,14.08980858107291,241.07884823725124,14.030691992074095,59.11658899881468,117.2352952756978,59.11658899881468,3.7294918693126773,0.0,-28.091822114532494
0.001287702344185642,0.05425578945293159,-13.902220659691423,14.096658034953736,235.5069262742758,14.042402245500805,54.25578945293159,183.79742388251134,54.25578945293159,3.8056636527699377,0.0,-27.944622905192226
0.0012881242924893453,0.042278910541988894,-13.739228405918846,14.092823688691766,229.9780328782129,14.050544778149778,42.27891054198889,247.96799891851273,42.27891054198889,3.4592275695878727,0.0,-27.789773184068626
0.0012885462407930487,0.023864830739703642,-13.587739219089634,14.076115573137653,225.06469111517603,14.052250742397948,23.864830739703642,302.63450580850264,23.864830739703642,2.730199065921937,0.0,-27.639989961487583
0.001288968189096752,0.00041047625071441646,-13.461736149059234,14.04550436041387,221.26450981291524,14.045093884163157,0.41047625071441646,341.76815629107745,0.41047625071441646,1.7011991287377832,0.0,-27.50683003322239
0.00128897493820486,5.960232307700153e-15,-13.459978293862834,14.044898734492602,221.21455542605906,14.044898734492596,5.960232307700153e-12,342.24638208128977,5.960232307700153e-12,1.6826360376648644,0.0,-27.50487702835543
0.0012889749382048738,-11.284527838582296,-2.760370895909059,2.760370895909059,47.42323296444573,14.044898734492195,0.0,342.2463820822675,0.0,1.6826360376266662,0.0,-16.805269630401256
0.0012893968865085772,-12.714130506022176,-1.31842634364709,1.31842634364709,22.650593706048994,14.032556849669266,0.0,372.3221537531944,0.0,1.7355388946041783,0.0,-15.350983193316356
0.0012899999999999806,-14.793184201658416,0.7782500859605612,-0.7782500859605612,-13.370353667257177,14.014934115697855,0.0,416.0608852857081,0.0,1.7454416738988434,0.0,-13.236684029737294
0.0012899999999999945,-14.793184201705845,0.778250086008395,-0.778250086008395,-13.370353668078963,14.014934115697448,0.0,416.060885286706,0.0,1.7454416738982292,0.0,-13.236684029689053
0.0012900000000000088,-28.33719454666242,14.014934115697029,-14.32226043096539,-251.3257068270887,14.014934115697029,0.0,416.0608852877578,0.0,1.7454416738975214,0.0,0.0
0.0012900000000000227,-28.33719454666457,14.014934115697068,-14.32226043096795,-251.32570682717588,14.01493411569662,4.475351569686789e-10,416.0608852887729,0.0,1.7454416738590075,4.475351569686789e-10,4.475351569686789e-13
0.001290428984507758,-28.38298002880901,14.02038548271386,-14.377422896884212,-253.12567118597218,14.005557131924798,14.828350789061794,436.18172800183555,0.0,0.4957762351715591,14.828350789061794,0.014828350789061794
0.0012905906331349979,-28.389245958648694,14.024558209287767,-14.385521739264922,-253.33212077263784,14.00372421938377,20.833989903997054,437.84891255200876,0.0,4.75175454539567e-14,20.833989903997054,0.020833989903997055
0.0012905906331350117,-28.38924595864895,14.024558209288166,-14.385521739265293,-253.3321207726437,14.003724219383656,20.83398990450922,437.8489125520101,0.0,-4.23141244265679e-11,20.83398990450922,0.02083398990450922
0.001291019617642747,-28.374364819036217,14.039765071654504,-14.370877301599826,-252.5687433721736,14.003487517436389,36.27755421811518,426.28062027362756,0.0,-1.2865908508369777,36.27755421811518,0.036277554218115175
0.0012914486021504824,-28.314969755886164,14.058555084947294,-14.305597264963792,-250.00589186079833,14.009372490922372,49.182594024921066,392.9507417387526,0.0,-2.422860544272831,49.182594024921066,0.04918259402492107
0.0012918775866582178,-28.21556904968017,14.077159784134313,-14.19576301862301,-245.91691547553313,14.019806031057158,57.3537530771558,341.73187646901096,0.0,-3.278463793985994,57.3537530771558,0.0573537530771558
0.001292306571165953,-28.084665793151878,14.091537425916343,-14.052276336964946,-240.7453060924072,14.032389456186934,59.14796972940902,278.54422872920634,0.0,-3.7557548704900086,59.14796972940902,0.05914796972940902
0.0012927355556736884,-27.933768465376748,14.097840504198514,-13.889590602766294,-235.0531327510622,14.044177862610454,53.66264158806015,210.66767626167248,0.0,-3.800962374084303,53.66264158806015,0.053662641588060146
0.0012931645401814238,-27.776057630381175,14.092859715912438,-13.724035836532142,-229.45593751352942,14.052021793849029,40.837922063408016,145.89883692144375,0.0,-3.4102760321131624,40.837922063408016,0.040837922063408014
0.001293593524689159,-27.624863389924013,14.074393244840437,-13.571931720256618,-224.5516347182447,14.052931669667396,21.46157517304062,91.65073134167716,0.0,-2.6301568174682455,21.46157517304062,0.021461575173040624
0.001293974448555325,-27.50578037928898,14.045903147104998,-13.459877232184818,-221.1938663793189,14.045903147104163,8.34386337800197e-10,57.32979996496478,0.0,-1.6841000573944513,8.34386337800197e-10,8.34386337800197e-13
0.001293974448555339,-16.785951186926493,2.74004803982274,-2.74004803982274,-47.07408584797935,14.045903147103754,0.0,57.32979996399631,0.0,-1.68410005735668,0.0,-11.305855107281012
0.0012944034330630743,-15.306283479539475,1.272927258014763,-1.272927258014763,-21.868918409874443,14.033356221524713,0.0,26.72878301153252,0.0,-1.736677995421245,0.0,-12.76042896350995
0.0012949999999999802,-13.214260553689812,-0.8016679966769353,0.8016679966769353,13.772673890633323,14.015928550366747,0.0,-16.54942388429094,0.0,-1.7453726862095558,0.0,-14.817596547043681
0.001294999999999994,-13.21426055364147,-0.8016679967248701,0.8016679967248701,13.772673891456845,14.01592855036634,0.0,-16.54942388529099,0.0,-1.7453726862089143,0.0,-14.81759654709121
0.0012950000000000084,0.0,-14.324417177705094,14.01592855036592,251.3826870439686,14.01592855036592,0.0,-16.54942388634136,0.0,-1.7453726862081893,0.0,-28.340345728071014
0.0012950000000000223,4.4896608383753154e-13,-14.324417177707655,14.015928550365961,251.38268704405579,14.015928550365512,4.4896608383753153e-10,-16.54942388735633,4.4896608383753153e-10,-1.7453726861695893,0.0,-28.340345728073164
0.0012954214034370443,0.014603437667155923,-14.379020060397677,14.021273524715173,253.16526802475983,14.006670087048018,14.603437667155923,-36.4856524632132,14.603437667155923,-0.5155628781503344,0.0,-28.385690147445693
0.001295589256762318,0.020852198369193834,-14.387598634221384,14.025601142502433,253.3855286317966,14.004748944133238,20.852198369193832,-38.28680601944229,20.852198369193832,-4.207054149496514e-11,0.0,-28.392347578354624
0.0012955892567623319,0.020852198369707302,-14.387598634221764,14.025601142502829,253.38552863180283,14.004748944133121,20.852198369707303,-38.286806019443404,20.852198369707303,3.693989558684052e-13,0.0,-28.39234757835488
0.001296010660199354,0.03608501495984017,-14.373657643587478,14.040562679600137,252.65050269434641,14.004477664640298,36.08501495984017,-27.09334383946664,36.08501495984017,1.2675667463062417,0.0,-28.378135308227776
0.001296432063636376,0.04890213822916153,-14.310670696843433,14.059057105398166,250.171428099549,14.010154967169004,48.90213822916153,5.202016159040311,48.90213822916153,2.392091347417052,0.0,-28.320825664012435
0.0012968534670733981,0.057205347410848206,-14.204287850750818,14.077513867122263,246.20345569512662,14.020308519711415,57.205347410848205,54.97521948335509,57.205347410848205,3.2489987375317217,0.0,-28.224596370462233
0.0012972748705104202,0.05940504746389752,-14.06469590200378,14.09209197394165,241.16209428803438,14.032686926477753,59.40504746389752,116.67010746667275,59.40504746389752,3.7438268453040893,0.0,-28.09738282848153
0.0012976962739474423,0.054596096183014545,-13.905473325535606,14.09910905309716,235.57655099498947,14.044512956914145,54.596096183014545,183.42195420111747,54.596096183014545,3.8226681171274492,0.0,-27.949986282449746
0.0012981176773844644,0.04265697481628264,-13.742070518297131,14.095451707910936,230.03053095199235,14.052794733094654,42.65697481628264,247.82512485307836,42.65697481628264,3.478069025073137,0.0,-27.794865251391784
0.0012985390808214865,0.024261454292406358,-13.590085515551891,14.078921533479658,225.0971198324602,14.054660079187252,24.261454292406356,302.7590150145511,24.261454292406356,2.7497421899350174,0.0,-27.644745594739142
0.0012989604842585086,0.0008016798472443633,-13.46352768856677,14.048478425741559,221.2750146863329,14.047676745894314,0.8016798472443634,342.18015900359046,0.8016798472443634,1.7200249759289037,0.0,-27.511204434461085
0.0012989736319288013,8.375868887355864e-13,-13.460090553407996,14.047299016794806,221.17725703948813,14.047299016793968,8.375868887355864e-10,343.11705356243795,8.375868887355864e-10,1.6837434794954764,0.0,-27.507389570201962
0.0012989736319288152,-11.328669322968178,-2.718629693825381,2.718629693825381,46.70611819064345,14.047299016793565,0.0,343.1170535634158,0.0,1.6837434794571247,0.0,-16.765928710618944
0.0012993950353658373,-12.75687197443921,-1.2780990006186634,1.2780990006186634,21.957769062045998,14.034970975057874,0.0,373.16344313298987,0.0,1.7355157738280405,0.0,-15.313069975676537
0.001299999999999993,-14.841322232299607,0.8240306795962091,-0.8240306795962091,-14.156865277146835,14.017291552703401,0.0,417.01609323708755,0.0,1.7438602801926626,0.0,-13.193260873107192
0.0013000000000000069,-14.841322232346993,0.8240306796440002,-0.8240306796440002,-14.156865277967825,14.017291552702995,0.0,417.0160932380846,0.0,1.7438602801920102,0.0,-13.193260873058994
0.0013000000000000212,-28.3441606026669,14.017291552702577,-14.326869049964321,-251.44347839482202,14.017291552702577,0.0,417.0160932391354,0.0,1.7438602801912617,0.0,0.0
0.001300000000000035,-28.34416060266864,14.017291552702172,-14.32686904996647,-251.44347839490268,14.017291552702172,0.0,417.01609324015436,0.0,1.7438602801905358,0.0,0.0
0.0013000000000000494,-28.344160602670847,14.017291552702213,-14.32686904996909,-251.44347839499198,14.017291552701755,4.5769717511996746e-10,417.01609324119426,0.0,1.7438602801510428,4.5769717511996746e-10,4.576971751199675e-13
0.0013000000000000637,-28.344160602673053,14.017291552702252,-14.326869049971712,-251.44347839508129,14.017291552701337,9.153943502437518e-10,417.01609324223415,0.0,1.7438602801115497,9.153943502437518e-10,9.153943502437518e-13
0.0013000000000001352,-28.344160602684067,14.017291552702451,-14.326869049984818,-251.44347839552776,14.017291552699247,3.2038802259199282e-09,417.01609324743356,0.0,1.7438602799140843,3.2038802259199282e-09,3.2038802259199282e-12
0.001300000000000493,-28.344160602739155,14.017291552703444,-14.326869050050355,-251.44347839776026,14.017291552688798,1.4646309605732163e-08,417.01609327343067,0.0,1.743860278926756,1.4646309605732163e-08,1.4646309605732163e-11
0.001300000000002282,-28.344160603014597,14.017291552708414,-14.32686905037804,-251.4434784089226,14.017291552636555,7.185845654057721e-08,417.01609340341616,0.0,1.743860273990116,7.185845654057721e-08,7.185845654057721e-11
0.0013000000000112266,-28.344160604391806,14.017291552733267,-14.326869052016459,-251.44347846473448,14.017291552375347,3.579191921093988e-07,417.0160940533433,0.0,1.7438602493069149,3.579191921093988e-07,3.579191921093988e-10
0.00130000000005595,-28.34416061127786,14.017291552857529,-14.326869060208553,-251.4434787437938,14.017291551069306,1.7882228923184083e-06,417.0160973029788,0.0,1.7438601258909083,1.7882228923184083e-06,1.7882228923184083e-09
0.0013000000002795667,-28.344160645708115,14.01729155347884,-14.326869101169018,-251.44348013909016,14.017291544539098,8.939741952485902e-06,417.0161135511527,0.0,1.7438595088108433,8.939741952485902e-06,8.939741952485902e-09
0.0013000000013976502,-28.344160817859244,14.017291556585434,-14.326869305971162,-251.44348711556503,14.017291511888082,4.469735123137297e-05,417.0161947919361,0.0,1.7438564234096867,4.469735123137297e-05,4.469735123137297e-08
0.0013000000069880676,-28.344161678611027,14.01729157211935,-14.326870329977424,-251.44352199777023,14.017291348633602,0.00022348574707559563,417.01660099369695,0.0,1.7438409963831456,0.00022348574707559563,2.2348574707559563e-07
0.0013000000349401549,-28.344165982273545,14.017291649812679,-14.326875449897331,-251.44369640456495,14.017290532376217,0.001117436462359872,417.01863194859897,0.0,1.7437638607314923,0.001117436462359872,1.1174364623598721e-06
0.0013000001747005912,-28.344187498176513,14.017292038873261,-14.32690104671167,-251.44456833275572,14.017286451464845,0.005587408417669317,417.02878537551214,0.0,1.743378169500875,0.005587408417669317,5.587408417669317e-06
0.0013000008735027727,-28.34429501743984,14.017293999023149,-14.327028961141522,-251.44892532874226,14.01726605629832,0.02794272482972361,417.0795188157726,0.0,1.741449389207202,0.02794272482972361,2.794272482972361e-05
0.00130000436751368,-28.344831106201482,14.017304170812617,-14.327666790756858,-251.4706441357334,14.017164315444624,0.13985536799243248,417.3323431119395,0.0,1.7317974052592227,0.13985536799243248,0.0001398553679924325
0.0013000218375682172,-28.347473703919537,14.017364288524274,-14.330812191035779,-251.57757781151014,14.016661512883758,0.7027756405158174,418.5753243068156,0.0,1.68333806020409,0.7027756405158174,0.0007027756405158175
0.0013001091878409028,-28.359721655254546,14.017893919377322,-14.345423407952486,-252.0700206047095,14.014298247302058,3.5956720752642806,424.25375889245197,0.0,1.4363895970778566,3.5956720752642806,0.0035956720752642808
0.0013005319624324091,-28.394566307463553,14.025430663244544,-14.387904303632052,-253.3989433702627,14.006662003831499,18.768659413044386,438.47488410653204,0.0,0.17149125873123153,18.768659413044386,0.018768659413044387
0.0013005872168342807,-28.396013380575994,14.027003106041773,-14.389865679423695,-253.43930791172914,14.006147701152301,20.855404889472037,438.66422057917435,0.0,1.1152190282359697e-13,20.855404889472037,0.02085540488947204
0.0013005872168342946,-28.396013380576253,14.02700310604218,-14.389865679424066,-253.43930791173497,14.006147701152186,20.85540488999369,438.66422057917373,0.0,-4.281514032200562e-11,20.85540488999369,0.02085540488999369
0.001301009991425801,-28.38168411028948,14.042064699993887,-14.375790796531001,-252.69797076155226,14.00589331375848,36.171386235407724,427.37930489408154,0.0,-1.2737283529557852,36.171386235407724,0.03617138623540772
0.0013014327660173072,-28.323920213221843,14.060681167816703,-14.312283463524734,-250.19894180698117,14.011636749697109,49.044418119594646,394.8283889686689,0.0,-2.402801278684148,49.044418119594646,0.049044418119594646
0.0013018555406088136,-28.22696710362365,14.079238936483806,-14.205082518485385,-246.2011568329021,14.021884585138267,57.35435134553978,344.6875454475299,0.0,-3.261340926917132,57.35435134553978,0.05735435134553978
0.0013022783152003199,-28.098878217323556,14.093852821817872,-14.06452387392482,-241.12600064843755,14.034354343398737,59.49847841913428,282.5897337145302,0.0,-3.7541045283978383,59.49847841913428,0.05949847841913428
