"Time / s","Vmout:Measured voltage","VD1:Measured voltage","VD2:Measured voltage","VD3:Measured voltage","VD4:Measured voltage","Am1:Measured current","Am2:Measured current","Am3:Measured current","Am4:Measured current","Vc:Measured voltage","AMLr:Measured current","AMIo:Measured current"
7.7999999999999999e-06,4.0300152168702041,0,-4.0300152168702041,-4.0300152168702041,0,342.3118998907737,0,0,342.3118998907737,-1198.9896518410847,16.719753232120908,16.120060867480817
7.9999999999999996e-06,4.1145231510133629,0,-4.1145231510133629,-4.1145231510133629,0,530.39206475682408,0,0,530.39206475682408,-1125.3760675052758,27.180383652796365,16.458092604053451
8.1999999999999994e-06,4.2331667787069742,0,-4.2331667787069742,-4.2331667787069742,0,682.36562926416605,0,0,682.36562926416605,-1019.9740809823585,35.677453206974832,16.932667114827897
8.3999999999999992e-06,4.3775245754755643,0,-4.3775245754755643,-4.3775245754755643,0,786.98028289301863,0,0,786.98028289301863,-890.39504136036055,41.598947636631635,17.510098301902257
8.599999999999999e-06,4.537262282545087,0,-4.537262282545087,-4.537262282545087,0,836.4016469304438,0,0,836.4016469304438,-745.99106033759915,44.518739760685236,18.149049130180348
8.8000000000000004e-06,4.700878669955995,0,-4.700878669955995,-4.700878669955995,0,826.77754959252934,0,0,826.77754959252934,-597.18015241592718,44.227278475176121,18.80351467982398
9.0000000000000002e-06,4.8565352998524087,0,-4.8565352998524087,-4.8565352998524087,0,758.51498052783461,0,0,758.51498052783461,-454.69465866106412,40.746651552605016,19.426141199409635
9.2e-06,4.9929104293029569,0,-4.9929104293029569,-4.9929104293029569,0,636.24981701963998,0,0,636.24981701963998,-328.80717424708939,34.328939516391259,19.971641717211828
9.3999999999999998e-06,5.1000154648268419,0,-5.1000154648268419,-5.1000154648268419,0,468.51157564381901,0,0,468.51157564381901,-228.58980996219182,25.437983138922277,20.400061859307367
9.5999999999999996e-06,5.1699150956403415,0,-5.1699150956403415,-5.1699150956403415,0,267.10743695791666,0,0,267.10743695791666,-161.26020104961069,14.715883269719264,20.679660382561366
9.7999999999999993e-06,5.1972991926948886,0,-5.1972991926948886,-5.1972991926948886,0,46.270030870413095,0,0,46.270030870413095,-131.66140841135672,2.9366524807022643,20.789196770779554
9.9999999999999991e-06,5.2097272716391876,0,-5.2097272716391876,-5.2097272716391876,0,191.94140208074512,0,0,191.94140208074512,-114.62893208181247,11.141844290201,20.83890908655675
1.0199999999999999e-05,5.267027822720781,0,-5.267027822720781,-5.267027822720781,0,419.0299486204604,0,0,419.0299486204604,-56.057462442863887,23.788277965455549,21.068111290883124
