"Time / s","Vmout:Measured voltage","VmD1:Measured voltage","VmD2:Measured voltage","AMLr:Measured current","AmD1:Measured current","AmD2:Measured current"
0.00049433333333333339,60.057353973388672,-67.874588012695313,-52.240139007568359,23.799638748168945,-0.018948495388031006,0.019427508115768433
0.00049466666666666669,59.977333068847656,-74.067367553710938,-45.887302398681641,22.875957489013672,-0.018171489238739014,0.018651515245437622
0.000495,59.897415161132813,-79.942367553710938,-39.852455139160156,21.436712265014648,-0.017011970281600952,0.017491072416305542
0.00049533333333333341,59.817604064941406,-141.62522888183594,0,14.60756778717041,-0.50790536403656006,0.50838381052017212
0.00049566666666666672,59.791839599609375,-129.44181823730469,0,-8.082122802734375,0.11057057976722717,324.91848754882813
0.00049600000000000002,59.871437072753906,-127.32707214355469,0,-29.18914794921875,0.011148709803819656,619.5748291015625
0.00049633333333333333,60.033370971679688,-123.52040100097656,0,-44.535690307617188,0.013516683131456375,808.4893798828125
0.00049666666666666674,60.232292175292969,-118.54985046386719,0,-51.104705810546875,0.015713531523942947,836.13665771484375
0.00049700000000000005,60.409534454345703,-113.37608337402344,0,-47.61761474609375,0.014826733618974686,679.05303955078125
0.00049733333333333335,60.504768371582031,-108.97561645507813,0,-34.789131164550781,0.011162657290697098,350.42596435546875
0.00049766666666666666,60.467971801757813,-106.15919494628906,0,-15.18463134765625,0.0054883547127246857,-102.52581787109375
0.00049800000000000007,60.387382507324219,-66.49542236328125,-63.325035095214844,-21.807748794555664,0.87961983680725098,-1.4793637990951538
0.00049833333333333338,60.306930541992188,-71.943153381347656,-48.765434265136719,-23.223056793212891,-0.065113529562950134,0.1432596743106842
0.00049866666666666668,60.226577758789063,-66.188758850097656,-54.257919311523438,-23.979991912841797,0.012040287256240845,-0.010361284017562866
0.00049899999999999999,60.146327972412109,-59.609481811523438,-60.68304443359375,-24.206720352172852,0.019803434610366821,-0.019374310970306396
0.0004993333333333334,60.066188812255859,-53.062290191650391,-67.070091247558594,-23.888643264770508,0.01949608325958252,-0.019016891717910767
0.00049966666666666671,59.986152648925781,-46.676460266113281,-73.295852661132813,-23.032154083251953,0.018777310848236084,-0.018297284841537476
0.00050000000000000001,59.906223297119141,-40.591018676757813,-79.221435546875,-21.656578063964844,0.017668247222900391,-0.017188936471939087
0.00050033333333333332,59.826404571533203,0,-140.97126770019531,-14.886151313781738,0.50861227512359619,-0.50813353061676025
0.00050066666666666673,59.7991943359375,0,-129.23789978027344,7.3533992767333984,316.64666748046875,0.10682013630867004
0.00050100000000000003,59.874996185302734,0,-127.21806335449219,28.153631210327148,605.67108154296875,0.010781902819871902
0.00050133333333333334,60.031867980957031,0,-123.52299499511719,43.397705078125,792.70404052734375,0.013174552470445633
0.00050166666666666665,60.225791931152344,0,-118.66354370117188,50.088638305664063,822.59429931640625,0.015403825789690018
0.00050200000000000006,60.399429321289063,0,-113.5784912109375,46.923698425292969,671.43218994140625,0.014612752944231033
0.00050233333333333336,60.493484497070313,0,-109.22743225097656,34.553630828857422,351.2301025390625,0.011084813624620438
0.00050266666666666667,60.458518981933594,0,-106.4119873046875,15.452943801879883,-92.46441650390625,0.0055602379143238068
0.00050300000000000008,60.377941131591797,-60.470603942871094,-68.437812805175781,21.657186508178711,-1.3608459234237671,0.80953264236450195
0.00050333333333333339,60.297500610351563,-47.943428039550781,-72.7379150390625,23.123659133911133,0.12671120464801788,-0.056283175945281982
0.00050366666666666669,60.217155456542969,-53.487640380859375,-66.94085693359375,23.945457458496094,-0.011145174503326416,0.012714356184005737
0.000504,60.136917114257813,-59.909004211425781,-60.364715576171875,24.23674201965332,-0.019381970167160034,0.019816339015960693
0.00050433333333333341,60.056789398193359,-66.312408447265625,-53.801170349121094,23.98246955871582,-0.019089490175247192,0.019568711519241333
