time,Current: AML1,Current: AMD1,Current: AMD2,Current: AMIout,Voltage: VMSw1,Voltage: VMSw2,Voltage: VML1,Voltage: VMC1,Voltage: VMp,Voltage: VMD1,Voltage: VMS1,Voltage: VMD2,Voltage: VMS2,Voltage: VMout
0.0028325,14.568278312683105,261.3931884765625,0.0,261.3931884765625,0.0,1000.0,60.26556396484375,333.1000671386719,606.6343383789062,0.0,35.69646072387695,-71.19966125488281,-35.503204345703125,35.69646072387695
0.002833,14.023749351501465,233.7670440673828,0.0,233.7670440673828,0.0,1000.0,-210.91680908203125,628.0285034179688,582.8883056640625,0.0,35.78185272216797,-70.63294219970703,-34.85108947753906,35.78185272216797
0.0028335,11.356698036193848,170.36505126953125,0.0,170.36505126953125,0.0,1000.0,-452.8519287109375,891.3652954101562,561.4866333007812,0.0,35.84516525268555,-70.10173034667969,-34.25656509399414,35.84516525268555
0.0028339999999999997,6.949843406677246,77.6463623046875,0.0,77.6463623046875,0.0,1000.0,-628.6387329101562,1083.0548095703125,545.5839233398438,0.0,35.8702278137207,-69.67408752441406,-33.803863525390625,35.8702278137207
0.0028344999999999998,1.4530386924743652,0.0,0.0,0.0,0.0,1000.0,-173.49072265625,1173.49072265625,0.0,-35.845115661621094,0.0,-35.845115661621094,0.0,35.845115661621094
0.002835,1.1787095069885254,0.0,0.0,0.0,1000.0,0.0,-547.1492919921875,1200.87353515625,-653.7242431640625,-72.74382019042969,-36.93601989746094,0.0,35.807796478271484,35.807796478271484
0.0028355,-3.267235517501831,0.0,56.368186950683594,56.368186950683594,1000.0,0.0,-530.6869506835938,1182.468994140625,-651.7820434570312,-72.65023803710938,-36.86699295043945,0.0,35.78324508666992,35.78324508666992
0.002836,-7.2691192626953125,0.0,105.2662124633789,105.2662124633789,1000.0,0.0,-433.90765380859375,1076.7275390625,-642.8198852539062,-72.39035034179688,-36.605594635009766,0.0,35.78475570678711,35.78475570678711
0.0028365,-10.218085289001465,0.0,136.43067932128906,136.43067932128906,1000.0,0.0,-270.62420654296875,898.6423950195312,-628.0181884765625,-71.98956298828125,-36.183319091796875,0.0,35.80624771118164,35.80624771118164
0.0028369999999999997,-11.658286094665527,0.0,142.1786346435547,142.1786346435547,1000.0,0.0,-64.8529052734375,674.2823486328125,-609.429443359375,-71.49212646484375,-35.654964447021484,0.0,35.83716583251953,35.83716583251953
0.0028374999999999997,-11.357423782348633,0.0,118.59716796875,118.59716796875,1000.0,0.0,152.71539306640625,436.96173095703125,-589.6771240234375,-70.95459747314453,-35.09055709838867,0.0,35.86404037475586,35.86404037475586
0.002838,-9.34418773651123,0.0,66.17491912841797,66.17491912841797,1000.0,0.0,349.28875732421875,222.27549743652344,-571.5642700195312,-70.43743133544922,-34.56494140625,0.0,35.87248992919922,35.87248992919922
0.0028385,-5.906611442565918,0.0,0.0,0.0,1000.0,0.0,-62.738075256347656,62.738075256347656,0.0,-35.849403381347656,0.0,-35.849403381347656,0.0,35.849403381347656
0.002839,-5.909742832183838,0.0,0.0,0.0,1000.0,0.0,10.596000671386719,-60.04399871826172,49.447998046875,-32.933738708496094,2.878343105316162,-38.69042205810547,-2.878343105316162,35.81208038330078
0.0028395,-5.734039306640625,0.0,0.0,0.0,1000.0,0.0,31.951187133789062,-181.05673217773438,149.1055450439453,-27.095436096191406,8.67935848236084,-44.45415496826172,-8.67935848236084,35.77479553222656
0.00284,-5.384749889373779,0.0,0.0,0.0,0.0,1000.0,635.8579711914062,-296.637451171875,660.7794799804688,0.0,35.737548828125,-72.8449935913086,-37.107444763183594,35.737548828125
0.0028404999999999997,0.06269218027591705,73.26515197753906,0.0,73.26515197753906,0.0,1000.0,689.8294677734375,-355.2810363769531,665.4515380859375,0.0,35.717350006103516,-72.95140838623047,-37.23405838012695,35.717350006103516
0.0028409999999999998,5.556868076324463,147.31903076171875,0.0,147.31903076171875,0.0,1000.0,640.1350708007812,-301.24298095703125,661.1078491210938,0.0,35.73345947265625,-72.84847259521484,-37.115013122558594,35.73345947265625
0.0028415,10.268228530883789,208.1763153076172,0.0,208.1763153076172,0.0,1000.0,493.224365234375,-141.52349853515625,648.299072265625,0.0,35.78301239013672,-72.54800415039062,-36.76499557495117,35.78301239013672
0.002842,13.47710132598877,243.70474243164062,0.0,243.70474243164062,0.0,1000.0,270.3201904296875,100.841064453125,628.8387451171875,0.0,35.856658935546875,-72.08905792236328,-36.232398986816406,35.856658935546875
0.0028425,14.68369197845459,245.48023986816406,0.0,245.48023986816406,0.0,1000.0,4.3603515625,390.0979309082031,605.541748046875,0.0,35.93991470336914,-71.53227233886719,-35.59236145019531,35.93991470336914
0.002843,13.685961723327637,210.10031127929688,0.0,210.10031127929688,0.0,1000.0,-264.8646240234375,683.0555419921875,581.80908203125,0.0,36.01530456542969,-70.95096588134766,-34.93566131591797,36.01530456542969
0.0028434999999999997,10.613258361816406,139.7511444091797,0.0,139.7511444091797,0.0,1000.0,-496.6602783203125,935.5408325195312,561.1194458007812,0.0,36.064979553222656,-70.42015838623047,-34.35518264770508,36.064979553222656
0.0028439999999999997,5.910160541534424,41.93519973754883,0.0,41.93519973754883,0.0,1000.0,-655.5750122070312,1109.071533203125,546.5034790039062,0.0,36.07341003417969,-70.0052490234375,-33.93184280395508,36.07341003417969
0.0028445,0.2724733352661133,0.0,0.0,0.0,0.0,1000.0,-176.7366943359375,1176.7366943359375,0.0,-36.02976608276367,0.0,-36.02976608276367,0.0,36.02976608276367
0.002845,0.011051098816096783,0.0,0.0,0.0,1000.0,0.0,-524.94921875,1179.7176513671875,-654.7684326171875,-73.05058288574219,-37.05833053588867,0.0,35.99225616455078,35.99225616455078
0.0028455,-4.176217079162598,0.0,51.91801452636719,51.91801452636719,1000.0,0.0,-488.76519775390625,1139.737548828125,-650.9723510742188,-72.90079498291016,-36.934417724609375,0.0,35.96637725830078,35.96637725830078
0.002846,-7.780470371246338,0.0,94.02763366699219,94.02763366699219,1000.0,0.0,-378.40325927734375,1019.083740234375,-640.6804809570312,-72.5959243774414,-36.63209915161133,0.0,35.96382522583008,35.96382522583008
0.0028465,-10.25157642364502,0.0,117.05583190917969,117.05583190917969,1000.0,0.0,-209.7945556640625,835.0487060546875,-625.254150390625,-72.1653060913086,-36.187713623046875,0.0,35.97759246826172,35.97759246826172
0.0028469999999999997,-11.205156326293945,0.0,114.52496337890625,114.52496337890625,1000.0,0.0,-7.845703125,614.66796875,-606.822265625,-71.65483093261719,-35.65808868408203,0.0,35.996742248535156,35.996742248535156
0.0028474999999999998,-10.482439041137695,0.0,83.76217651367188,83.76217651367188,1000.0,0.0,197.23626708984375,390.7305908203125,-587.9668579101562,-71.12017822265625,-35.11215591430664,0.0,36.008018493652344,36.008018493652344
0.002848,-8.176604270935059,0.0,26.34370994567871,26.34370994567871,1000.0,0.0,374.45928955078125,196.87811279296875,-571.33740234375,-70.6185073852539,-34.62066650390625,0.0,35.997840881347656,35.997840881347656
0.0028485,-4.621283531188965,0.0,0.0,0.0,1000.0,0.0,-62.52426528930664,62.52426528930664,0.0,-35.9543571472168,0.0,-35.9543571472168,0.0,35.9543571472168
0.002849,-4.643301486968994,0.0,0.0,0.0,1000.0,0.0,5.954139709472656,-33.74012756347656,27.785987854003906,-34.29951477050781,1.6174083948135376,-37.534332275390625,-1.6174083948135376,35.91692352294922
0.0028495,-4.524816989898682,0.0,0.0,0.0,1000.0,0.0,22.768386840820312,-129.0208740234375,106.25248718261719,-29.694623947143555,6.184903621673584,-42.064430236816406,-6.184903621673584,35.8795280456543
