time,Current: AMS1,Current: AMS2,Current: AMLr,Current: AMD1,Current: AMD2,Current: AMOut,Voltage: VMLp,Voltage: VMCr,Voltage: VMD1,Voltage: VMD2,Voltage: VMout
0.0007875,0.0,-34.5115966796875,-34.5115966796875,0.0,0.0,201.0485382080078,600.0,-580.9754028320312,-51.164215087890625,-49.36005401611328,50.26213455200195
0.000788,0.0,-33.78262710571289,-33.78262710571289,0.0,0.0,200.64683532714844,600.0,-864.4567260742188,-37.37406921386719,-62.94934844970703,50.16170883178711
0.0007884999999999999,0.0,-31.37044334411621,-31.37044334411621,0.0,0.0,200.24594116210938,600.0,-1135.051513671875,-24.207263946533203,-75.91571044921875,50.061485290527344
0.000789,0.0,-27.393489837646484,-27.393489837646484,0.0,0.0,199.84585571289062,600.0,-1379.2703857421875,-12.315177917480469,-87.60774993896484,49.961463928222656
0.0007894999999999999,0.0,-22.048263549804688,-22.048263549804688,0.0,0.0,199.44656372070312,600.0,-1584.9239501953125,-2.2863693237304688,-97.4369125366211,49.86164093017578
0.00079,-15.599602699279785,0.0,-15.599602699279785,0.0,0.0,199.04806518554688,600.0,-1741.7313232421875,0.0,-125.18509674072266,49.76201629638672
0.0007905,56.92824935913086,0.0,56.92824935913086,1214.7596435546875,0.0,199.59030151367188,600.0,-1631.5882568359375,0.0,-123.2319564819336,49.89757537841797
0.0007909999999999999,112.05067443847656,0.0,112.05067443847656,2109.5224609375,0.0,202.26092529296875,600.0,-984.689208984375,0.0,-111.62825012207031,50.56523132324219
0.0007915,125.86834716796875,0.0,125.86834716796875,2244.986083984375,0.0,206.08216857910156,600.0,-21.880874633789062,0.0,-94.31005859375,51.52054214477539
0.000792,89.43949890136719,0.0,89.43949890136719,1456.8746337890625,0.0,209.431884765625,600.0,889.3563232421875,0.0,-77.82276916503906,52.35797119140625
0.0007924999999999999,13.647318840026855,0.0,13.647318840026855,0.0,0.0,210.65516662597656,600.0,1373.323974609375,-52.66379165649414,-52.66379165649414,52.66379165649414
0.000793,8.673596382141113,0.0,8.673596382141113,0.0,0.0,210.23428344726562,600.0,1466.3948974609375,-94.40328979492188,-10.713851928710938,52.558570861816406
0.0007934999999999999,3.262913227081299,0.0,3.262913227081299,0.0,0.0,209.81423950195312,600.0,1516.4097900390625,-96.71102905273438,-8.196090698242188,52.45355987548828
0.000794,-2.3156991004943848,0.0,-2.3156991004943848,0.0,0.0,209.39503479003906,600.0,1520.834716796875,-96.81721496582031,-7.880298614501953,52.348758697509766
0.0007945,-7.784576416015625,0.0,-7.784576416015625,0.0,0.0,208.97666931152344,600.0,1479.403564453125,-94.70916748046875,-9.779170989990234,52.24416732788086
0.0007949999999999999,0.0,-12.871240615844727,-12.871240615844727,0.0,0.0,208.5591278076172,600.0,1394.1336669921875,-122.17030334472656,0.0,52.1397819519043
0.0007955,0.0,-61.66324996948242,-61.66324996948242,0.0,774.1044921875,208.7174530029297,600.0,1128.6192626953125,-117.02861022949219,0.0,52.17936325073242
0.0007959999999999999,0.0,-89.42774200439453,-89.42774200439453,0.0,1162.220458984375,210.087890625,600.0,532.5513916015625,-105.90646362304688,0.0,52.52197265625
0.0007965,0.0,-83.16175842285156,-83.16175842285156,0.0,925.4005126953125,211.72244262695312,600.0,-179.28868103027344,-92.63099670410156,0.0,52.93061065673828
0.000797,0.0,-42.726627349853516,-42.726627349853516,0.0,61.233619689941406,212.3917694091797,600.0,-727.833984375,-82.17251586914062,0.0,53.09794235229492
0.0007974999999999999,0.0,18.054182052612305,18.054182052612305,0.0,0.0,211.0660400390625,600.0,-878.65234375,-52.766510009765625,-52.766510009765625,52.766510009765625
0.000798,0.0,19.2851619720459,19.2851619720459,0.0,0.0,210.6443328857422,600.0,-723.805419921875,-46.691497802734375,-58.63066864013672,52.66108322143555
0.0007985,0.0,19.556913375854492,19.556913375854492,0.0,0.0,210.2234649658203,600.0,-562.6372680664062,-54.369659423828125,-50.74207305908203,52.55586624145508
0.000799,0.0,18.854938507080078,18.854938507080078,0.0,0.0,209.80343627929688,600.0,-403.1683044433594,-61.965492248535156,-42.93622589111328,52.45085906982422
0.0007995,0.0,17.213224411010742,17.213224411010742,0.0,0.0,209.38424682617188,600.0,-253.34228515625,-69.09540557861328,-35.596717834472656,52.34606170654297
