"Time / s","Vm1:Measured voltage","Vm2:Measured voltage","Vm3:Measured voltage","Vm4:Measured voltage","Am1:Measured current","Am2:Measured current"
0.00057000000000000009,23.197756114386163,23.199511525727253,-23.138730052781156,16.483964185381495,1.7554113410912642,0
0.00058,23.363443347331305,23.36504824184858,-23.305416255740369,16.603836792249499,1.6048945172733653,0
0.00059000000000000003,23.514212334040707,23.515669696913303,-23.457276367279697,16.713182956503474,1.4573628725960894,0
0.00060000000000000006,23.650373750503999,23.651686780546754,-23.594613846306984,16.812214156452274,1.3130300427543631,0
0.00061000000000000008,23.772258685332943,23.773430776619204,-23.717752705663795,16.901156664522574,1.1720912862603825,0
0.00062,23.880216820696202,23.881251544592711,-23.827035703748486,16.980250262895723,1.0347238965108403,0
0.00063000000000000003,23.974614655867391,23.975515743505781,-23.922822577852976,17.049746988283548,0.90108763838955142,0
0.00064000000000000005,24.055833775721396,24.056605100928518,-24.005488321567434,17.109909907540068,0.77132520712218877,0
0.00065000000000000008,24.124269166288205,24.12491472899536,-24.075421508383521,17.161011925647376,0.64556270715602437,0
0.0006600000000000001,24.180327579253557,24.180851489402453,-24.133022663406773,17.203334627457345,0.52391014889661136,0
0.00067000000000000002,24.224425947081802,24.224832409042996,-24.178702684877102,17.237167154420611,0.4064619611946263,0
0.00068000000000000005,24.25698985022867,24.257283147746211,-24.212881316988494,17.26280511738603,0.29329751754010402,0
0.00069000000000000008,24.278452037710608,24.278636519384595,-24.235985675299528,17.280549546412217,0.18448167398662108,0
0.0007000000000000001,24.289251002102738,24.289331067419635,-24.248448825832043,17.290705878394228,0.080065316895801431,0
0.00071000000000000002,24.289230608932716,24.173769097331274,-24.173769097331274,17.26636127090552,0,0
0.00072000000000000005,24.286801807311903,23.987239192503694,-23.987239192503694,17.133130382846112,0,0
0.00073000000000000007,24.28437324855911,23.808767359520573,-23.808767359520573,17.005655054834165,0,0
0.0007400000000000001,24.281944932650049,23.637946428344208,-23.637946428344208,16.883644461515097,0,0
0.00075000000000000002,24.279516859560438,23.474389105884434,-23.474389105884434,16.76682197484692,0,0
0.00076000000000000004,24.277089029265994,23.317727006591412,-23.317727006591412,16.654924471691309,0,0
0.00077000000000000007,24.274661441742442,23.167609730336643,-23.167609730336643,16.547701675180626,0,0
0.00078000000000000009,24.272234096965505,23.023703985274828,-23.023703985274828,16.444915528213158,0,0
0.00079000000000000001,24.269806994910908,22.885692753493061,-22.885692753493061,16.346339597509413,0,0
0.00080000000000000004,24.267380135554383,22.753274497359463,-22.753274497359463,16.251758506738668,0,0
